# time identity distance inter intra
271 1 49.732894 173.289208 18.053892
272 1 53.725777 166.766132 16.742321
273 1 49.122986 161.993116 15.367560
274 1 49.058675 171.586281 13.994335
275 1 45.560702 169.911252 14.441764
276 1 46.048133 175.280620 16.673126
277 1 50.301259 171.545255 17.957022
278 1 52.479031 164.844450 21.489770
279 1 48.189929 168.323155 18.705288
280 1 51.308235 173.674105 15.128090
281 1 49.454717 177.822926 20.299631
282 1 49.414302 158.600035 26.658386
283 1 48.962373 159.112956 27.344078
284 1 50.590790 159.360154 22.778773
285 1 49.838617 161.376142 24.210471
286 1 47.592209 168.807570 24.686672
287 1 41.296726 167.212623 24.384123
288 1 45.163874 163.243995 15.250713
289 1 46.635704 176.437091 12.061762
290 1 47.979237 176.388433 15.652109
291 1 46.431818 165.961895 12.499184
292 1 50.748415 170.392355 11.621330
293 1 49.245991 165.782805 14.920715
294 1 50.409386 162.295881 14.103139
295 1 48.153381 165.721177 16.754635
296 1 49.510028 159.192853 14.641142
297 1 52.557296 163.167380 14.453523
298 1 49.917066 171.102726 11.549005
299 1 44.348447 171.923781 10.695122
300 1 42.380651 159.614193 12.686255
301 1 34.054656 156.749122 11.225417
302 1 37.669577 164.342992 12.979225
303 1 39.097153 175.281715 17.334120
304 1 40.078139 158.222926 14.404033
305 1 46.723594 160.546269 12.148134
306 1 49.898349 155.534490 12.001641
307 1 56.058609 165.236991 11.555834
308 1 55.398095 176.614590 11.426938
309 1 57.440364 164.157221 12.267877
310 1 53.981740 158.678140 12.530144
311 1 55.457372 159.166678 12.492852
312 1 56.553319 158.396115 9.449879
313 1 50.030286 163.332517 12.598799
314 1 53.803454 157.911848 19.395533
315 1 53.566762 157.131561 16.873610
316 1 58.358455 159.256665 19.484150
317 1 57.666313 158.160997 18.780364
318 1 53.294459 159.073672 18.445967
319 1 59.602928 166.228829 17.320233
320 1 65.922581 172.188852 18.019416
321 1 68.460599 168.632008 14.948114
322 1 71.041151 164.372410 14.378784
323 1 60.266215 158.561166 18.304766
324 1 55.125593 165.967407 17.824355
325 1 54.490558 169.850795 15.663971
326 1 52.365789 165.804796 13.506653
327 1 57.675729 160.983645 15.445534
328 1 57.386123 161.348677 17.042675
329 1 61.560498 169.122633 18.262778
330 1 58.816907 175.807835 22.326105
331 1 57.709171 158.425205 17.465030
332 1 60.054098 166.767849 13.885499
333 1 60.830802 157.507065 9.514596
334 1 57.337351 160.894523 15.018174
335 1 53.405312 160.508574 14.226856
336 1 48.027215 164.834286 16.321707
337 1 40.737259 171.113543 19.250433
338 1 44.402717 177.877881 17.157084
339 1 50.664609 170.955331 14.025362
340 1 52.583469 168.013274 13.971078
341 1 46.408051 178.074342 12.546459
342 1 49.817335 167.704831 12.136159
343 1 49.416116 166.780404 20.757476
344 1 50.190616 162.048040 20.774539
345 1 59.947091 149.243741 26.221771
346 1 60.793736 159.655286 21.589489
347 1 62.771718 165.807790 15.989503
348 1 60.122190 164.818674 21.717710
349 1 59.952998 160.157101 20.878013
350 1 59.456166 160.285554 19.808199
351 1 58.021140 158.898105 24.121299
352 1 62.200945 155.012262 26.688699
353 1 57.017688 157.412558 29.696108
354 1 60.448899 144.447010 31.463895
355 1 65.315512 160.092250 22.538292
356 1 62.014471 152.122980 23.259386
357 1 52.185181 148.024948 23.734168
358 1 56.710430 142.207256 22.466624
359 1 56.190479 151.466637 20.913508
360 1 56.161315 164.956274 17.212187
361 1 53.960657 165.851679 20.231631
362 1 57.379884 139.961138 22.513690
363 1 57.930126 138.235906 23.487509
364 1 48.765634 149.758041 32.698693
365 1 55.388579 151.933485 24.535189
366 1 50.821055 146.193227 21.366797
367 1 49.950437 160.369725 24.244280
368 1 44.800704 159.957777 25.087936
369 1 49.714474 160.276908 21.112768
370 1 50.891301 169.903048 21.980732
371 1 49.039779 153.940381 16.791166
372 1 44.659500 160.087339 15.929632
373 1 49.352872 159.730185 18.697746
374 1 45.548712 158.591988 16.512759
375 1 43.433817 172.485702 21.480906
376 1 48.890244 157.685183 20.426588
377 1 49.893052 169.393477 19.222559
378 1 43.035888 157.930300 20.139076
379 1 40.245943 155.175778 26.085939
380 1 32.878483 169.215484 25.516693
381 1 37.730645 155.935755 21.932697
382 1 43.799499 165.851744 32.126729
383 1 46.499790 150.824330 22.490425
384 1 40.529401 149.579149 32.079340
385 1 39.361168 149.239250 40.839864
386 1 41.373498 139.090395 22.334327
387 1 44.506459 126.070637 28.452539
388 1 37.952941 146.838388 30.560255
389 1 37.612902 154.752053 29.261185
390 1 39.322841 141.599408 25.140512
391 1 43.252543 147.228878 26.412461
392 1 44.904963 139.597832 24.552319
393 1 52.951605 166.732951 22.932057
394 1 53.640032 163.786114 17.959316
395 1 47.288415 162.274579 19.211207
396 1 46.312109 155.109891 13.754016
397 1 44.055477 162.573665 18.760472
398 1 36.472088 164.182791 23.011977
399 1 40.029456 155.382358 21.409495
400 1 39.240144 163.437305 18.801919
401 1 40.289708 156.028763 21.800823
402 1 36.550225 164.888465 19.067907
403 1 33.138342 162.575959 20.345777
404 1 35.684504 149.574107 18.977362
405 1 35.811535 151.818041 14.311851
406 1 34.824001 160.084612 14.177723
407 1 36.018313 163.447175 13.901026
408 1 36.942735 147.068676 19.128931
409 1 42.912617 149.895535 18.310890
410 1 44.515976 139.237704 23.011872
411 1 39.081142 140.516889 16.654639
412 1 31.867175 154.270792 12.097904
413 1 36.723710 163.801570 14.162520
414 1 32.502279 156.410794 16.980631
415 1 33.937098 160.658608 25.427339
416 1 36.895413 163.106867 23.648261
417 1 32.295946 147.416026 24.637118
418 1 35.573989 135.488471 20.271166
419 1 38.287062 130.096209 20.194438
420 1 25.077098 141.134323 21.757921
421 1 26.220612 147.151065 19.057138
422 1 29.867875 155.717126 22.035091
423 1 25.927404 147.797155 23.391787
424 1 13.507082 152.047670 22.214608
425 1 15.906932 161.875598 16.311426
426 1 16.725406 154.716407 19.316499
427 1 17.969770 134.424882 19.854624
428 1 24.561951 143.426141 28.838384
429 1 22.459523 164.121934 28.813836
430 1 30.338513 154.530092 30.445847
431 1 36.793580 163.694813 21.596715
432 1 40.950546 146.124106 17.526201
433 1 45.888609 151.092487 17.931580
434 1 49.004930 144.526540 17.593958
435 1 48.680408 145.296692 19.887299
436 1 44.226575 155.721327 20.078562
437 1 53.143664 166.082054 24.066746
438 1 50.099856 159.275663 22.810350
439 1 47.765377 161.502257 21.520460
440 1 52.146162 161.549700 21.147566
441 1 52.359116 149.204516 19.618176
442 1 54.223701 128.113210 25.874911
443 1 57.194744 123.411068 24.212972
444 1 55.851245 148.118060 26.579072
445 1 50.607833 154.125506 25.650738
446 1 50.312432 171.260360 19.984323
447 1 46.346005 154.611385 21.154043
448 1 46.593296 166.734201 15.158021
449 1 48.844655 153.067920 18.111400
450 1 53.017349 136.771385 16.917869
451 1 45.018427 129.374165 19.445635
452 1 46.644506 163.894713 20.088418
453 1 58.554931 148.114758 17.475620
454 1 54.966772 157.281768 21.722237
455 1 58.052746 155.367431 20.017639
456 1 58.063596 153.544736 15.675082
457 1 57.629571 161.370258 16.442026
458 1 56.383120 157.456771 17.848311
459 1 57.979931 163.499682 17.265652
460 1 52.564307 162.235863 17.495073
461 1 57.224659 154.252426 16.822391
462 1 57.326022 159.427204 16.275767
463 1 61.666300 176.424889 13.535215
464 1 51.703371 172.823422 16.371163
465 1 56.816082 162.866901 15.684179
466 1 57.254284 173.598607 16.710436
467 1 55.985872 166.991082 16.841852
468 1 54.181952 155.800856 14.727969
469 1 57.184294 165.072454 15.771247
470 1 57.360852 163.817603 12.456460
471 1 60.288421 175.819763 14.408045
472 1 59.696575 162.147116 13.079365
473 1 54.701840 156.865988 12.738155
474 1 50.720772 154.217394 12.414915
475 1 60.405246 168.393742 16.510371
476 1 64.180428 170.312763 14.715185
477 1 62.037746 157.328571 16.155518
478 1 70.669917 145.903485 16.330935
479 1 69.501012 142.831059 12.865956
480 1 70.590355 152.537425 11.869644
481 1 69.254105 140.144958 10.386702
482 1 64.279599 149.688986 10.957154
483 1 71.839473 157.296757 12.159942
484 1 63.961569 151.085476 10.406332
485 1 65.428902 159.485493 12.755012
486 1 68.876045 154.855026 12.682345
487 1 81.722771 141.170996 11.114834
488 1 82.186922 135.766468 10.890934
489 1 84.618714 150.657488 10.358576
490 1 85.693757 163.568100 11.891183
491 1 92.156216 141.442005 10.101991
492 1 87.064123 151.884231 13.755757
493 1 70.593022 161.258562 15.645316
494 1 70.409990 159.699944 12.956815
495 1 66.080299 162.938651 16.390191
496 1 60.673428 160.203561 17.477868
497 1 57.303520 150.254050 19.488278
498 1 57.180289 166.343139 24.487235
499 1 55.318671 164.237582 21.027117
500 1 50.378886 163.221311 16.457562
501 1 43.768847 149.607472 17.920966
502 1 44.531629 162.120897 20.441293
503 1 52.142427 178.273783 19.899964
504 1 50.889525 178.845589 18.549524
505 1 44.172928 159.709244 18.440541
506 1 43.137342 166.299587 18.902932
507 1 41.923310 159.251410 24.931133
508 1 40.774137 147.243961 24.364233
509 1 46.392510 139.848321 22.303564
510 1 41.878025 143.341932 22.064141
511 1 37.925955 141.851486 29.403386
512 1 35.543652 145.726413 25.030546
513 1 41.844278 142.412671 21.895148
514 1 36.470656 130.773466 18.887211
515 1 35.044891 144.151791 17.214668
516 1 42.462150 153.992717 20.716933
517 1 39.308897 139.087368 19.657295
518 1 45.133414 162.218289 13.727792
519 1 44.928196 157.363467 14.287875
520 1 48.757582 157.140560 16.302164
521 1 52.632581 154.412227 24.053739
522 1 52.509204 149.479638 19.928260
523 1 48.411853 149.894642 34.899057
524 1 52.215862 154.096221 31.459875
525 1 55.675164 144.833937 36.622108
526 1 54.322842 146.989446 30.941238
527 1 57.075695 163.056347 30.088725
528 1 63.388516 157.312023 29.881326
529 1 58.720484 155.236190 29.507571
530 1 54.890297 156.530817 33.437231
531 1 59.215548 164.648697 25.144277
532 1 61.266088 167.774244 20.196459
533 1 58.372211 159.691378 27.058781
534 1 58.730180 165.198987 24.487797
535 1 54.879982 170.904207 24.623352
536 1 54.393623 173.227916 28.187549
537 1 56.633263 152.321795 33.730350
538 1 55.042997 166.015418 22.135577
539 1 50.874633 171.309229 19.575365
540 1 46.519562 165.672898 20.330127
541 1 47.039730 154.881627 14.458219
542 1 52.588112 152.907669 25.024980
543 1 56.549834 174.535799 15.403815
544 1 57.405914 179.718108 15.154252
545 1 58.257593 162.415030 17.986357
546 1 62.982735 156.183908 14.665412
547 1 61.418298 143.085659 13.651218
548 1 62.257882 151.821333 20.129574
549 1 59.890391 164.099817 15.697106
550 1 59.579953 156.480974 14.480962
551 1 57.833644 170.185812 17.542631
552 1 58.145529 164.861906 15.801660
553 1 54.599294 163.177735 16.473814
554 1 53.821730 148.833157 20.327661
555 1 58.414034 151.052409 18.178813
556 1 61.919130 153.666909 16.245785
557 1 58.786469 144.492658 10.096961
558 1 60.562153 156.927304 7.716901
559 1 62.774413 144.224607 9.563098
560 1 60.433169 164.745095 12.204092
561 1 58.656209 159.748989 10.206528
562 1 64.834911 165.217552 13.036109
563 1 65.698381 164.479402 10.826413
564 1 63.046514 163.781904 11.094587
565 1 66.912466 161.143549 7.565707
566 1 65.276024 168.124391 6.369399
567 1 66.821799 159.170829 5.987673
568 1 63.776253 159.318354 7.155681
569 1 61.792568 163.364140 6.260236
570 1 58.988509 158.210401 5.782742
571 1 54.056792 164.408263 10.859841
572 1 55.148739 159.417979 12.345772
573 1 55.335491 148.916973 13.536731
574 1 51.338354 169.683253 12.255802
575 1 56.720381 163.478846 9.294039
576 1 55.193415 147.128932 14.004783
577 1 52.715491 158.100489 14.557497
578 1 56.623886 162.382469 16.920594
579 1 54.854193 175.476633 15.606103
580 1 59.987219 181.466313 15.987960
581 1 58.043762 171.376412 13.711484
582 1 55.875578 180.471093 10.350169
583 1 51.382516 178.214132 11.673326
584 1 48.552559 184.807245 11.493441
585 1 50.356514 185.804090 13.105089
586 1 51.966806 187.222884 11.493619
587 1 51.778253 162.214009 14.706141
588 1 53.083971 176.951721 17.696276
589 1 59.967731 168.710284 15.166445
590 1 59.446982 161.563461 13.160934
591 1 64.926320 152.474986 12.762314
592 1 69.747808 160.112964 13.059832
593 1 67.204687 174.856037 11.723614
594 1 61.829266 157.994684 12.737824
595 1 63.816509 163.378713 13.899968
596 1 68.409384 167.634896 11.547446
597 1 71.433093 178.343099 12.509294
598 1 75.005349 166.139877 13.233912
599 1 76.569734 162.839304 13.608117
600 1 75.341591 171.071525 16.820948
601 1 69.967564 177.816393 14.737841
602 1 67.395163 167.560090 10.331029
603 1 59.739907 157.831120 14.584986
604 1 62.914133 173.136978 17.236174
605 1 62.949141 163.703682 17.890515
606 1 56.517038 163.656867 20.990519
607 1 63.700377 173.928121 18.045299
608 1 67.626986 152.487364 17.427997
609 1 64.991396 166.808927 20.759099
610 1 67.400189 144.725181 23.134501
611 1 80.208953 153.610465 18.291520
612 1 73.354776 157.314613 25.257214
613 1 77.821200 161.400030 28.589322
614 1 75.871940 158.559642 15.825493
615 1 79.930650 153.236961 19.066971
616 1 80.830220 140.388915 26.010673
617 1 76.034032 139.542648 20.357833
618 1 72.446144 140.908162 20.894331
619 1 72.501557 149.002530 21.162903
620 1 66.160540 170.412612 21.801840
621 1 62.864820 162.854439 19.007061
622 1 63.458377 149.556979 17.584990
623 1 67.546498 155.857581 18.422125
624 1 70.470274 157.084534 17.789647
625 1 69.186867 162.986426 19.720733
626 1 72.410807 159.509291 16.927640
627 1 77.753319 155.004041 17.243642
628 1 70.379439 169.596984 15.327022
629 1 72.454835 175.507470 16.478413
630 1 76.636631 171.063840 11.547142
631 1 73.713948 167.835079 13.468355
632 1 73.877053 164.331877 15.600043
633 1 77.865131 167.570331 14.928642
634 1 83.271344 156.380469 20.132322
635 1 78.496507 157.416832 14.691319
636 1 78.029900 149.624543 16.800407
637 1 74.134600 151.861584 14.572567
638 1 75.738610 160.012914 16.548443
639 1 73.066743 148.710533 15.168499
640 1 69.328843 154.372827 13.342640
641 1 67.713537 157.932571 15.466296
642 1 75.879980 164.583439 22.923658
643 1 68.687527 170.054627 17.923371
644 1 69.747358 166.449851 16.184531
645 1 64.115084 190.634396 12.889087
646 1 67.015920 173.194908 16.272407
647 1 63.786405 167.231653 13.535936
648 1 60.666112 163.809472 9.882309
649 1 50.349774 170.251494 8.902315
650 1 59.418712 174.366256 13.315266
651 1 55.195051 169.866579 17.538378
652 1 47.043812 170.819285 14.049535
653 1 48.910720 172.283498 11.967121
654 1 49.593332 174.547252 11.443812
655 1 43.996878 166.142752 12.007798
656 1 45.283572 169.295875 11.851009
657 1 48.501205 171.315232 12.887197
658 1 57.152617 166.053858 12.546234
659 1 55.873566 161.887078 12.267140
660 1 53.001992 156.707587 10.873828
661 1 53.273768 160.658765 11.314123
662 1 55.042052 154.138782 12.099480
663 1 43.941206 175.979067 9.711355
664 1 39.498430 173.066581 10.341771
665 1 48.251050 167.400949 11.789373
666 1 40.808309 172.531740 8.284078
667 1 40.827374 179.606038 9.186173
668 1 37.067830 178.408818 8.957759
669 1 42.379078 171.772546 9.850138
670 1 47.446776 165.129926 9.677782
671 1 40.179982 170.037926 8.060651
672 1 43.238260 180.523495 10.832796
673 1 51.250893 177.395890 10.117356
674 1 48.229777 171.947642 10.164898
675 1 43.760679 165.633288 11.346887
676 1 48.989479 171.342280 11.382406
677 1 57.805655 155.377197 9.365590
678 1 57.064182 163.156462 8.595268
679 1 57.549977 161.043929 9.899761
680 1 59.143557 154.098418 12.021411
681 1 58.719201 164.479554 16.664653
682 1 56.597225 173.610596 14.777575
683 1 51.166396 165.936626 12.688919
684 1 49.327567 176.835776 13.260324
685 1 50.360391 170.982048 11.792883
686 1 50.358283 165.916457 12.175624
687 1 48.378308 166.992659 9.148557
688 1 46.607101 169.229753 11.391136
689 1 52.447922 171.263646 10.685681
690 1 56.650887 167.403173 11.663842
691 1 50.066692 172.314010 15.532350
692 1 53.523352 163.088138 10.434641
693 1 47.801168 153.202475 9.733224
694 1 47.745931 158.978655 7.915334
695 1 50.424608 156.570518 9.679264
696 1 46.538374 164.160706 10.816620
697 1 45.600234 152.205767 10.280404
698 1 50.174453 156.078914 13.547247
699 1 43.392364 167.246258 9.041759
700 1 38.957063 167.285586 9.356801
701 1 45.224215 149.824841 9.968898
702 1 48.138024 165.391861 11.063464
703 1 49.893293 164.517994 9.301828
704 1 52.129163 173.437035 9.344819
705 1 50.334635 166.583945 9.618588
706 1 49.132718 171.605913 9.519041
707 1 43.759126 142.826930 9.842516
708 1 46.878027 137.766492 8.433255
709 1 42.893449 140.582648 11.985834
710 1 44.251663 139.665666 9.142296
711 1 38.543385 152.977499 14.981723
712 1 37.960483 153.662025 17.023862
713 1 45.675784 137.949514 20.460122
714 1 43.008893 152.299753 19.738127
715 1 45.491757 157.660777 18.569609
716 1 44.256305 157.485046 14.641253
717 1 46.467123 167.695794 15.666135
718 1 45.446465 175.374763 17.454257
719 1 46.514855 174.807259 12.777223
720 1 48.326881 171.640953 10.784951
721 1 40.861452 162.363734 15.009960
722 1 40.121835 171.720222 14.065073
723 1 40.602636 166.761864 14.273541
724 1 42.137745 175.380725 12.936673
725 1 45.464570 151.355094 13.756191
726 1 51.156902 162.547492 15.495951
727 1 49.426229 146.957521 18.400732
728 1 54.708599 143.781874 21.680755
729 1 59.670814 147.472863 16.150932
730 1 58.690454 150.399688 19.043384
731 1 58.222040 149.525821 17.232193
732 1 57.477514 149.986101 19.007871
733 1 51.629204 155.720272 16.480351
734 1 48.109759 155.795425 16.982048
735 1 46.192618 151.861142 12.676095
736 1 49.731161 151.730585 12.870613
737 1 46.782693 148.343268 13.813473
738 1 51.984118 146.141712 12.879574
739 1 55.980648 149.296700 18.735871
740 1 59.146388 153.289051 10.900993
741 1 56.353858 170.032730 12.285898
742 1 53.326569 155.350995 9.410453
743 1 58.455614 158.891807 7.666446
744 1 61.734410 176.959881 11.969783
745 1 58.002388 165.615429 11.293859
746 1 56.473878 157.985129 12.306137
747 1 56.048922 150.616414 13.615523
748 1 52.578459 146.188582 12.227091
749 1 47.871407 157.068091 18.478401
750 1 45.306675 171.086384 21.847070
751 1 43.541298 184.408912 21.177103
752 1 46.947606 164.997695 14.078737
753 1 50.648030 170.404072 17.021667
754 1 59.279505 169.783074 15.107622
755 1 53.729817 155.204730 18.000075
756 1 53.671361 160.433477 15.402189
757 1 47.152026 187.404709 17.870536
758 1 42.102136 173.036021 16.378389
759 1 44.333494 172.272554 16.674075
760 1 46.307607 165.961562 14.569594
761 1 53.793718 158.568652 15.103129
762 1 47.346700 158.384223 15.804861
763 1 49.476183 170.443985 14.193457
764 1 53.786248 165.444856 14.592806
765 1 55.373084 172.669074 10.849198
766 1 59.922303 178.910260 14.053879
767 1 58.351792 157.817185 16.603384
768 1 65.941053 154.920149 11.560443
769 1 57.182862 162.539984 10.801210
770 1 52.384732 170.712144 16.575088
771 1 50.751742 166.815936 11.895485
772 1 48.078853 144.159243 14.769378
773 1 55.853857 142.197889 18.326026
774 1 60.130994 159.786724 18.822492
775 1 47.801725 170.256342 12.913960
776 1 52.561303 171.500157 15.547285
777 1 57.470152 171.492709 14.330679
778 1 59.701511 174.027346 12.089708
779 1 63.716153 151.905130 14.868145
780 1 63.832106 162.840242 14.272781
781 1 70.812954 160.303287 16.649738
782 1 70.457722 174.907035 15.719728
783 1 72.368796 165.120131 13.411825
784 1 74.976041 163.973703 13.961589
785 1 74.778861 159.746930 11.582305
786 1 77.391285 160.704795 13.872348
787 1 76.575957 160.881794 12.977254
788 1 74.310884 151.532581 14.404240
789 1 75.376200 157.582520 13.275628
790 1 79.953913 147.605371 10.425064
791 1 78.632285 143.724977 14.137070
792 1 80.109048 141.123592 9.253087
793 1 77.250737 133.016228 7.906339
794 1 75.770426 155.832942 7.725208
795 1 81.046679 152.269456 11.050688
796 1 82.153324 158.619819 17.170799
797 1 80.359758 156.338306 13.541979
798 1 86.954124 153.623968 14.997629
799 1 75.506235 157.235395 15.565184
800 1 75.673083 165.776723 16.875982
801 1 72.609938 170.232221 10.797348
802 1 69.347993 169.126821 12.929144
803 1 72.505129 161.785549 16.575813
804 1 73.873056 165.188656 16.498622
805 1 77.591932 166.842967 18.616269
806 1 84.682760 145.533873 11.051621
807 1 89.941074 131.880913 14.714143
808 1 89.285281 151.209048 21.795397
809 1 87.623125 140.402073 15.295423
810 1 90.781832 120.779770 27.877286
811 1 98.988421 140.278623 24.278693
812 1 96.794865 143.129622 17.336528
813 1 92.547336 144.982729 19.902277
814 1 91.940440 159.799835 21.089424
815 1 89.561232 151.847675 23.547187
816 1 92.765416 146.741251 21.502828
817 1 94.903246 144.240154 20.997774
818 1 99.186933 122.916834 16.361786
819 1 88.819306 142.324312 16.358433
820 1 82.889732 151.749692 17.953906
821 1 84.339746 152.350598 16.350021
822 1 81.646940 154.337727 18.910608
823 1 80.918302 146.998061 20.334792
824 1 80.147250 156.917590 17.933414
825 1 81.336762 144.626144 12.747387
826 1 76.954119 166.995549 16.312613
827 1 74.290244 147.329160 15.209862
828 1 78.036007 154.315294 19.845470
829 1 82.713228 160.847803 20.992629
830 1 86.836229 156.344521 18.141596
831 1 90.905756 144.231070 18.259743
832 1 87.617431 150.720426 19.452665
833 1 98.902195 139.683199 23.981136
834 1 100.221770 135.158078 17.204296
835 1 96.163267 151.979628 18.912040
836 1 93.683441 157.484835 15.189915
837 1 92.168608 161.423239 17.282715
838 1 95.899593 146.534107 21.735742
839 1 97.250557 143.294231 16.381199
840 1 98.705304 145.780449 16.149142
841 1 102.498228 129.859840 13.717753
842 1 99.039778 136.536011 10.255390
843 1 96.200785 137.280655 15.448246
844 1 94.778165 129.719302 14.649592
845 1 95.844296 139.885294 19.474846
846 1 92.525611 144.150926 15.303966
847 1 87.946297 140.462003 14.538893
848 1 89.666139 144.976332 15.579389
849 1 85.272883 146.302968 14.310024
850 1 85.663794 155.061237 15.140651
851 1 80.186383 172.787781 16.421204
852 1 80.327019 164.570930 24.002180
853 1 75.862230 159.935946 23.808242
854 1 77.474501 159.234397 26.340891
855 1 80.517867 139.908371 23.899724
856 1 89.111167 142.123779 25.725574
857 1 92.279348 153.162757 25.468509
858 1 95.955830 140.651758 22.769436
859 1 92.177005 146.427595 24.236024
860 1 90.418108 161.969987 18.666694
861 1 96.694372 160.861680 18.827484
862 1 94.941696 139.525980 19.134624
863 1 93.072530 149.371864 14.133419
864 1 92.255813 137.347020 14.997286
865 1 103.168380 151.995551 19.174868
866 1 100.318905 156.925142 11.098395
867 1 106.267866 148.899583 14.076524
868 1 111.155743 153.792323 13.845984
869 1 107.267027 164.020281 12.021373
870 1 102.999548 148.227325 9.022840
871 1 97.260375 155.806736 10.517417
872 1 96.171500 157.341083 9.136470
873 1 99.792346 149.781215 6.850118
874 1 96.145486 147.909765 8.395231
875 1 98.038030 134.119558 7.784361
876 1 96.807300 143.074264 6.519337
877 1 92.261285 134.693915 6.367321
878 1 86.258301 148.286540 7.382447
879 1 92.449146 143.453968 6.466966
880 1 91.408094 135.917432 6.292368
881 1 82.006131 157.629462 10.083299
882 1 90.607899 140.511096 7.643311
883 1 93.540516 143.108593 6.960674
884 1 95.250738 151.842843 10.171882
885 1 99.858510 157.943862 10.229524
886 1 98.042859 149.990911 7.499803
887 1 96.800255 146.398742 7.178913
888 1 97.072976 132.487373 7.344444
889 1 95.167537 167.176897 11.177553
890 1 97.308091 161.813774 10.486848
891 1 99.804147 157.184369 8.819775
892 1 97.563856 160.731334 12.468927
893 1 91.051957 169.212512 11.759764
894 1 92.007686 154.300326 13.801482
895 1 93.869366 159.425592 12.458202
896 1 99.952099 152.852072 10.889842
897 1 92.305978 154.938269 11.625894
898 1 94.403077 159.047038 10.105923
899 1 94.169971 163.058524 9.317797
900 1 106.421853 143.491215 10.133322
901 1 103.084074 152.085461 13.864851
902 1 105.164662 136.508565 13.401639
903 1 107.444328 139.973731 11.619689
904 1 112.444824 148.913282 11.163076
905 1 106.860080 146.447800 10.380112
906 1 103.671631 144.126262 7.624122
907 1 106.990202 127.529253 6.788398
908 1 110.570013 122.273997 6.898462
909 1 110.110183 119.471895 5.496900
910 1 104.288649 134.664552 8.281909
911 1 106.729419 128.512339 5.673678
912 1 103.372959 140.607087 6.023152
913 1 97.015173 147.389816 4.830993
914 1 103.256590 133.456656 7.287089
915 1 110.384318 124.329554 11.698632
916 1 112.275556 128.258891 10.308489
917 1 107.946667 128.481504 11.627699
918 1 104.244627 123.247791 13.966519
919 1 100.191731 143.072655 9.450775
920 1 95.315951 145.635210 9.599583
921 1 91.931412 131.801849 10.084401
922 1 89.399477 139.646481 6.758765
923 1 91.163091 136.890424 7.035506
924 1 86.554009 152.839974 6.177400
925 1 75.266766 165.173315 7.148521
926 1 77.076638 164.346139 7.232312
927 1 76.038527 160.929773 8.397513
928 1 72.716819 163.559957 8.591401
929 1 73.339340 162.699674 6.656349
930 1 81.305538 156.255701 6.181675
931 1 81.823821 157.566742 7.456430
932 1 82.207774 153.674422 8.495286
933 1 84.146991 156.320551 6.474226
934 1 87.851269 168.821714 7.994050
935 1 89.410238 166.726461 11.799716
936 1 89.059037 173.636681 12.251317
937 1 89.347019 148.422085 12.512542
938 1 86.794338 157.519952 9.322551
939 1 85.219801 161.388290 8.562230
940 1 88.587831 150.989618 8.333892
941 1 87.822672 154.567392 8.607869
942 1 94.379126 152.571411 11.846691
943 1 96.422295 143.604041 12.990685
944 1 95.548449 147.129728 12.737216
945 1 94.668390 151.885707 11.859991
946 1 87.634212 156.508053 14.129611
947 1 94.309451 149.681895 8.809830
948 1 99.554913 120.709394 11.048392
949 1 100.966178 124.579546 11.296049
950 1 106.344255 123.359914 12.053081
951 1 100.382877 136.360635 13.264212
952 1 94.179430 146.375706 16.301111
953 1 97.645318 146.180651 17.112895
954 1 95.279683 139.772682 16.056820
955 1 96.531103 130.697930 12.728165
956 1 86.928205 142.758125 11.926324
957 1 83.497827 147.627426 11.765500
958 1 81.250595 141.604840 14.397571
959 1 77.179312 154.021653 17.488326
960 1 76.700820 160.980862 14.920093
961 1 79.223734 155.240873 17.614004
962 1 78.967659 159.085451 16.122214
963 1 72.161492 156.813608 17.554233
964 1 75.363762 145.633451 17.028463
965 1 79.298793 160.190727 16.065536
966 1 70.812156 162.618910 17.758352
967 1 71.022424 154.132254 16.079451
968 1 75.834244 159.902423 16.254942
969 1 67.428031 160.403282 21.906696
970 1 68.636485 171.244480 18.230992
971 1 64.602991 163.059516 19.135235
972 1 66.174968 155.035360 15.567983
973 1 69.927317 160.127475 20.567562
974 1 71.355065 153.362844 18.371213
975 1 76.173083 154.433979 18.819543
976 1 78.677054 155.299998 18.277269
977 1 88.824039 152.890908 22.095572
978 1 88.174725 150.614016 21.315338
979 1 90.477982 159.665286 25.672559
980 1 90.731104 147.712525 22.581102
981 1 90.601814 140.764107 23.371368
982 1 95.696872 131.577918 26.543142
983 1 95.994784 133.361023 17.148312
984 1 90.489112 120.008992 15.334646
985 1 94.087953 114.887367 20.371681
986 1 88.119522 142.137949 19.899552
987 1 86.979875 152.895848 23.545335
988 1 86.103499 165.677482 21.412472
989 1 84.114627 149.367091 19.557389
990 1 85.065238 140.868107 22.540302
991 1 89.039738 154.404767 20.997858
992 1 87.836370 151.707625 16.866835
993 1 90.809649 155.040390 22.146730
994 1 85.800644 147.953174 16.311020
995 1 85.588729 153.096858 13.455848
996 1 86.212739 154.968679 8.733439
997 1 98.244670 145.285251 13.570908
998 1 93.754543 156.461827 11.593111
999 1 98.452789 135.261798 15.768369
1000 1 99.616147 142.114084 19.173839
1001 1 101.484733 153.409602 11.529297
1002 1 102.698989 147.366785 14.446750
1003 1 104.701214 156.241502 10.481695
1004 1 102.240847 145.332743 14.728983
1005 1 99.949622 156.287986 12.561971
